page_title	class	page_len	rev_id	prediction	weighted_sum
Junko_Sakurada	GA	30294	719017503	GA	3.6083815044528156
Junoon_(band)	GA	59414	716921584	FA	4.3346006673061215
KMFDM	GA	89293	716227567	FA	4.538073776270833
Karlheinz_Stockhausen	GA	140058	710822821	B	3.2853876139693585
Kelvin_Tan	GA	10205	718557108	B	2.761180507303189
Kenji_Ito	GA	21389	707794688	GA	3.8143493352927798
Krista_Branch	GA	20600	671605368	GA	3.54518721903039
Lance_Bass	GA	59732	716096063	GA	4.339863451202783
Lecrae	GA	61172	717846275	GA	3.954829194043671
Led_Zeppelin	GA	89244	718654796	FA	4.6850991509859305
Lennie_Tristano	GA	39195	703414468	GA	3.6681958182278054
Lhasa_de_Sela	GA	19995	713505389	GA	3.9693023824113887
LiSA_(Japanese_musician,_born_1987)	GA	25719	716145709	GA	3.603615005073184
Lightning_Bolt_(band)	GA	20999	714124744	GA	3.6319923276115937
M.I.A._(rapper)	GA	157481	719451651	FA	4.50526461592324
Machine_Head_(band)	GA	48918	719342743	B	3.054142280187338
Mal_Evans	GA	42738	701186806	FA	4.388013162448598
Malouma	GA	47555	716019963	FA	4.661329930276249
Maria_Radner	GA	24048	709960777	GA	4.032529389617546
Matthew_West	GA	32854	709017930	C	3.1249713628943456
Michael_Salvatori	GA	9139	710740940	C	2.6292934467537297
Mike_Shinoda	GA	46171	718949043	GA	3.968431318259379
Mulgrew_Miller	GA	29809	718262606	GA	3.77996074359637
Ne-Yo	GA	46079	719042690	GA	4.2486372363559415
News_(band)	GA	22438	714496230	GA	3.2716604151608677
Nobuo_Uematsu	GA	44933	717962404	GA	4.0724155522541245
Paul_Kelly_(Australian_musician)	GA	162799	716656716	FA	4.640084171537955
Phil_Ochs	GA	76334	719406156	FA	4.550530683044095
Phillip_Wilcher	GA	21988	712151093	GA	3.374385919686155
Phillips'_Sound_Recording_Services	GA	19648	702231512	GA	4.336078817076055
Rage_Against_the_Machine	GA	72897	719405207	GA	4.398749855154304
Ricki-Lee_Coulter	GA	85593	718378261	FA	4.551850107214569
Shannon_Leto	GA	24202	710252386	GA	3.5363317626340356
Shelly_Manne	GA	47040	718874972	FA	3.845755457381818
Small_Mercies	GA	26242	715375296	GA	3.578271851111083
Solange_Knowles	GA	51591	718790888	GA	4.078552691598308
Soundgarden	GA	69490	719119378	FA	4.499038457253366
Stavesacre	GA	15529	714596383	C	2.1967703284355267
The_Amps	GA	22926	715567019	GA	3.6969920902872015
The_Cool_Kids	GA	20279	709287880	GA	3.1054122557195623
The_Cure	GA	59750	718947276	FA	4.410837219090732
The_Electric_Prunes	GA	33163	717683449	GA	3.151828604706658
The_Shirelles	GA	38327	716917543	FA	3.575254661035204
The_Smeezingtons	GA	38922	718196270	GA	4.117345618187942
The_Sword	GA	44119	715550539	GA	4.274610314614842
The_Teen_Idles	GA	14362	714558050	GA	3.664527280315733
Thin_Lizzy	GA	64419	719440862	FA	4.695440905227512
Thrice	GA	35481	718560090	B	2.7665607913633745
Timbaland	GA	53061	719319564	B	3.0368165497586452
Tommy_Flanagan	GA	27369	712306208	GA	3.7298981682094734
Usher_(singer)	GA	128523	718443217	GA	4.302880411358435
Van_der_Graaf_Generator	GA	58398	716084199	FA	4.4303038365649305
Wade_Mainer	GA	22592	705735993	C	3.0133521713667237
AC/DC	FA	93165	719440290	FA	4.467005797903686
Aaliyah	FA	145413	719282247	GA	4.178159190900573
Adrian_Boult	FA	52483	716938047	FA	4.84507100231484
Andrew_Johnston_(singer)	FA	31194	715359065	GA	3.8267733828147215
Arnold_Bax	FA	60683	714656317	FA	4.767014884550976
Audie_Murphy	FA	69908	719447351	FA	4.478893235801863
Audioslave	FA	77342	716354155	GA	4.3164414039804475
Ayumi_Hamasaki	FA	142578	717948817	GA	4.342051099223852
Bedřich_Smetana	FA	70486	717476406	FA	4.863634627520621
Benjamin_Britten	FA	122114	718656126	FA	4.600014631556979
Big_Star	FA	54032	717730656	FA	4.524023712325521
Bix_Beiderbecke	FA	74668	716115604	FA	4.721347784594169
Black_Francis	FA	50215	719192531	FA	4.451441367040184
Camille_Saint-Saëns	FA	89753	711630680	FA	4.786167354169214
Canadian_drug_charges_and_trial_of_Jimi_Hendrix	FA	34494	706286397	FA	4.468161793303059
Carl_Nielsen	FA	87728	715111854	FA	4.499012040750673
Charles-Valentin_Alkan	FA	74718	715551344	FA	4.780344289639046
Charles_Villiers_Stanford	FA	73111	714986304	FA	4.751284896194597
Connie_Talbot	FA	56455	719316383	FA	4.34136503131662
Damageplan	FA	22295	716943882	GA	3.966931685258515
David_Bowie	FA	154760	719106410	FA	4.544164242538521
David_Lovering	FA	15142	716805023	GA	3.3812846095405193
Death_of_Jimi_Hendrix	FA	49337	718852032	FA	4.346993584668302
Dmitri_Shostakovich	FA	73236	719463078	FA	4.59199465077066
Edward_Elgar	FA	112290	715589311	FA	4.779630143881035
Elaine_Paige	FA	71325	718446574	GA	3.9821992358799383
Elliott_Smith	FA	82119	715966859	FA	4.453203614632445
Ellis_Paul	FA	65416	711162107	FA	4.305326379051539
Eusèbe_Jaojoby	FA	28165	709952639	FA	4.205352552666939
Frank_Klepacki	FA	61377	719335209	FA	4.580111170404429
Frank_Zappa	FA	127172	718122150	FA	4.597265726908853
Frederick_Delius	FA	76998	715309881	FA	4.897755976410244
Frédéric_Chopin	FA	99946	718921605	FA	4.740033710124093
Gabriel_Fauré	FA	71802	707917542	FA	4.789217698618639
Georg_Solti	FA	63132	718638776	FA	4.659997217632874
George_Formby	FA	88402	719297812	FA	4.784742972569887
Georges_Bizet	FA	61403	717368581	FA	4.904852608496797
Godsmack	FA	48185	719276489	GA	4.1398554824172535
Gustav_Holst	FA	88777	715310579	FA	4.895472958511291
Gustav_Mahler	FA	88331	719046561	FA	4.896292234015754
Gwen_Stefani	FA	78353	719463394	GA	4.348943045621324
Imogen_Holst	FA	60954	718412316	FA	4.8372220804762405
Insane_Clown_Posse	FA	116318	716030418	FA	4.2828206567697755
Jane_Joseph	FA	34913	718984005	FA	4.590456903050655
Janet_Jackson	FA	164750	719414560	FA	4.602479054568083
Jimi_Hendrix	FA	143154	718091083	FA	4.615853775647918
Jo_Stafford	FA	75062	711898491	FA	4.5464384660438775
John_Barbirolli	FA	54955	705638034	FA	4.745093374918559
John_Lennon	FA	126387	717277063	FA	4.538798306764511
Josquin_des_Prez	FA	52013	715873888	FA	4.4522307079199255
Judy_Garland	FA	68957	719351741	B	3.2422509349691193
Kate_Bush	FA	95453	719101582	GA	4.125985386108043
Kathleen_Ferrier	FA	52996	714991816	FA	4.8740154237514055
Katy_Perry	FA	123643	719193873	FA	4.380568501471229
Kellie_Loder	FA	33394	712438381	GA	4.088423645957951
Kylie_Minogue	FA	133030	717400256	GA	4.40261794662934
Leo_Ornstein	FA	31100	718510357	GA	3.8357812880469906
Mariah_Carey	FA	181711	719362716	FA	4.529790944444976
Marie_Lloyd	FA	65359	702961570	FA	4.802506149881071
Maynard_James_Keenan	FA	74299	718244090	GA	4.40087481478721
Megadeth	FA	129186	719282561	FA	4.5039033337511505
Meshuggah	FA	75591	715335819	FA	4.512982503561055
Metallica	FA	115982	719282411	FA	4.394315748394334
Michael_Jackson	FA	223569	719180688	FA	4.550141763676039
Mozart_in_Italy	FA	44137	706963431	FA	4.762680741701486
Nick_Drake	FA	51461	719106544	FA	4.297031380330966
Nine_Inch_Nails	FA	139556	716835688	FA	4.510656137835543
Nirvana_(band)	FA	65673	718831480	FA	4.516569795970867
Noël_Coward	FA	81623	713644038	FA	4.762078426779946
Olivier_Messiaen	FA	69541	719173733	FA	4.573778931964337
Opeth	FA	57145	717283054	FA	4.5172646154391325
Paul_McCartney	FA	198593	719187905	FA	4.220674809548088
Pearl_Jam	FA	100409	719266366	FA	4.558005488496185
Pierre_Monteux	FA	81253	717363830	FA	4.916275932360659
Pink_Floyd	FA	142008	717697437	FA	4.5848753897379435
Powderfinger	FA	104499	711928072	FA	4.687117789019849
Priyanka_Chopra	FA	147414	719348096	FA	4.417279552550853
Pyotr_Ilyich_Tchaikovsky	FA	85712	718086044	FA	4.784353308920152
Pyotr_Ilyich_Tchaikovsky_and_The_Five	FA	53421	681889935	FA	4.703916928212866
Pyotr_Ilyich_Tchaikovsky_and_the_Belyayev_circle	FA	45955	713167766	FA	4.722834078736123
R.E.M.	FA	71650	719455704	FA	4.860106843608635
Rakoto_Frah	FA	28531	713644112	GA	3.9907702363685567
Ram_Narayan	FA	37379	714180896	FA	4.497705857141307
Rebecca_Clarke_(composer)	FA	21741	719014030	FA	4.301356749849618
Richard_Wagner	FA	103577	719084338	FA	4.767875332035322
Ringo_Starr	FA	104430	717121833	FA	4.5255024208325985
Roger_Waters	FA	65263	718661020	FA	4.442204942561746
Sasha_(DJ,_born_1969)	FA	55910	715892387	FA	4.624938927851607
Steve_Lukather	FA	43498	718755933	FA	4.201072817258273
Strapping_Young_Lad	FA	53186	712029899	GA	4.276066480446939
The_Beatles	FA	156796	719130319	FA	4.6105163971224865
The_Cape_Race	FA	9458	647860423	C	2.3024077086383743
The_Greencards	FA	44742	705680940	FA	4.364182602068323
The_Notorious_B.I.G.	FA	66133	719079437	FA	4.550469980551015
The_Supremes	FA	53160	717722759	FA	4.525738172801165
Tool_(band)	FA	89335	719019508	FA	4.457104924465799
U2	FA	111678	719028640	FA	4.604765462185851
Walter_Bache	FA	33409	714676427	FA	4.526033193119073
William_Walton	FA	60746	693769435	FA	4.774019720643615
Witold_Lutosławski	FA	42168	709143579	FA	3.8287683382082314
